span,type,count
质量，成本，时间的管理,S,1
协调和调动资源解决问题,S,1
创建和维护项目进度和阶段报告,S,1
召集项目会议,S,1
建立有效的客户关系,S,1
领导团队对客户的要求作出快速的响应,S,1
项目管理流程和工具的实际应用,S,1
风险和不确定性进行评价的能力,S,1
俄语翻译工作,S,1
翻译质量和准确性,S,1
审核行动计划,S,1
运输过程,S,1
运输计划,S,1
解决跟进日常客户中，品质，交付异常,S,1
协调客户和公司,S,1
表格汇总,S,1
指导客服工作,S,1
对接总部数据提交,S,1
维护和开发韩国客户,S,1
精通电脑办公软件,S,1
跟进验货结果,S,1
追踪各主要客户提供的订单预测及更新,S,1
回收客户应收账款,S,1
口译笔译能力,S,1
制定产品市场开发目标,S,1
销售总结分析报告,S,1
确认国际销售合同订单,S,1
价格,S,1
异常处理方案,S,1
发掘潜在市场,S,1
听说交流,S,1
搜寻,S,1
分析论证,S,1
评估测算,S,1
撰写项目可行性分析报告,S,1
投资方案,S,1
交割评估,S,1
优化完善公司投资流程,S,1
投融资计划,S,1
拟写公司相关采访及报道材料,S,1
舆情监控和管理,S,1
文字撰写,S,1
制定国际贸易销售任务指标、计划与策略,S,1
收集国家进出口贸易政策、市场动态、价格变化、商业信息,S,1
制定具体措施及费用预算,S,1
建立健全部门相关程序文件、制度、流程,S,1
接收客户的投诉或反馈信息,S,1
对接区域销售的所有流程,S,1
对接区域销售完成前期阶段订单信息确认,S,1
维护对应区域销售的销售订单台账登记,S,1
差旅、招待、用车等相关流程,S,1
创建直观、用户友好的界面,S,1
设计系统的整体视觉风格,S,1
创建高保真和低保真的原型及线框图,S,1
视觉检测方案评估和设计,S,1
视觉测量和精准定位视觉软件,S,1
视觉软件开发问题,S,1
外贸业务的销售,S,1
升级迭代,S,1
项目文档和产品相关资料编写,S,1
软件文档编写,S,1
传感器数据采集,S,1
设备控制,S,1
网络通信,S,1
数据储存,S,1
发现系统潜在问题,S,1
安装维护,S,1
补丁操作,S,1
项目资料的翻译,S,1
初步审核,S,1
客户报价,S,1
处理制作业务员交给的文件资料,S,1
核对相关信息,S,1
确定交期,S,1
追踪订单交期,S,1
做装箱资料,S,1
跟进货代对账,S,1
月结对账单和月结发货清单与客户确认,S,1
月结对账单和月结发货清单,S,1
国外业务跟单,S,1
应用领域拓展,S,1
发掘客户,S,1
市场信息收集反馈,S,1
项目施工翻译交流,S,1
把控产品设计开发至量产导入全过程,S,1
协调各阶段所需资源,S,1
转化为内部技术及产品要求,S,1
确定项目开发目标书、各职能负责人及相应职责,S,1
召集各阶段评审会议,S,1
沟通项目开展所需信息,S,1
协调内部沟通,S,1
新项目开发各阶段预定目标的达成,S,1
项目各阶段的问题点汇总,S,1
确定PPAP作业模式,S,1
主导样品承认书的递交,S,1
供应商原物料，零组件供应商的批准,S,1
客户需求的手板样件制作中各部门的协调、安排工作,S,1
总体计划,S,1
范围,S,1
机会,S,1
项目工作沟通,S,1
推动项目验收工作,S,1
部门流程持续改进工作,S,1
车身钣金件设计,S,1
行情跟踪,S,1
海运行情调查,S,1
国际贸易相关类商务对接,S,1
搭建贸易板块工作体系,S,1
会计凭证填制,S,1
会计帐簿登记,S,1
编制财务报告,S,1
调研能力,S,1
组织和协调项目团队成员,S,1
识别和解决可能出现的问题和风险,S,1
协调各方需求和期望,S,1
合理分配项目资源,S,1
汇报项目进度、问题和成果,S,1
计划和执行能力,S,1
制定合理的项目计划,S,1
关务进出口管理,S,1
出纳工作,S,1
选择适用的政策,S,1
解答BOI可能提出的问题,S,1
BOI相关登记与更新,S,1
税收优惠享受维护,S,1
进出货存量备案,S,1
进出口免税的业务操作,S,1
非税政策享受维护,S,1
土地使用权的申请,S,1
外汇转账,S,1
补料,S,1
拖车,S,1
查交税,S,1
审核和缮制各种进出口通关单证,S,1
加工贸易业务,S,1
进出口相关事务操作,S,1
通关业务基础数据录入,S,1
进出口文件整理及归档,S,1
熟练BOI相关操作,S,1
熟悉泰国海关进出口业务操作,S,1
英文材料准备,S,1
课题研究,S,1
正式翻译,S,1
译文进行校对,S,1
英文翻译能力,S,1
新品竞标,S,1
年度价格,S,1
分析决策,S,1
抱怨,S,1
提质增效项目,S,1
SQE业务素质,S,1
MS office办公软件,S,1
数据标注,S,1
词法分析,S,1
句法分析,S,1
问答,S,1
摘要,S,1
语言分析,S,1
标注,S,1
语料库建设,S,1
数据统计工具,S,1
业务规划,S,1
系统实现,S,1
解决方案输出,S,1
版税的计算和支付,S,1
事务性工作,S,1
监修,S,1
早期发现早期解决（EDER）活动,S,1
调查活动,S,1
驾驶资格,S,1
汽车制造厂机器人及机器人系统销售,S,1
price comparison(BCC),S,1
choose the appropriate suppliers,S,1
release Purchase Order in ERP,S,1
feedback to planning,S,1
Assist sourcing manager on sourcing strategy (CVA/BA/FA) implement,S,1
new suppliers development (as DFQ),S,1
Responsible to drive cost down,S,1
achieve the saving target,S,1
monthly check goods receipt with invoice receipt of suppliers,S,1
Maintain material master data in ERP,S,1
价格比较（BCC）,S,1
选择合适的供应商,S,1
跟踪国内外供应商的交货情况,S,1
紧急材料的跟进,S,1
反馈给计划部门,S,1
协助采购经理实施年度采购策略（CVA/BA/FA）,S,1
开发新供应商（作为DFQ）,S,1
负责推动成本降低,S,1
实现节约目标,S,1
处理付款/账单事宜,S,1
核对供应商的发票与收货信息,S,1
Good Skills in price negotiation,S,1
长期资产记账,S,1
总账会计核算处理,S,1
在建工程的进度核算,S,1
报表的编制及分析,S,1
建立、落实资产管理各项规章制度,S,1
长期资产核算,S,1
总账工作经验,S,1
组织销售会议,S,1
销售跟进,S,1
计划制定,S,1
控制项目的时间节点,S,1
质量档案建立,S,1
产品标准建立,S,1
产品质量确认,S,1
质量异常处理,S,1
COA等质量相关报告,S,1
日常活动组织,S,1
人资相关发文工作,S,1
协调公司内外部资源,S,1
商务相关工作,S,1
更改设计,S,1
整改意见,S,1
设计变更,S,1
pro/e,S,1
深度挖掘客户的需求潜力,S,1
定期拜访,S,1
协调售前、售中及售后工作事宜,S,1
解决客户提出的相关问题,S,1
收集目标市场的相关信息,S,1
发展建议,S,1
实施公司在国际品牌形象,S,1
国际性行业会展的策划,S,1
编写代码注释,S,1
获取新客户,S,1
维护与现有海外客户的长期合作关系,S,1
经销,S,1
渠道,S,1
大型项目,S,1
开发商,S,1
EPC承包商,S,1
分销商,S,1
协调与客户和项目成功相关的所有技术活动,S,1
行业活动,S,1
推动持续改进,S,1
推出渠道政策,S,1
冲突调解,S,1
渠道政策执行,S,1
光伏行业太阳能产品的丰富经验,S,1
详情页,S,1
优化店内产品标题关键词,S,1
产品详情页,S,1
关联销售,S,1
店铺分类导航,S,1
首页呈现,S,1
制定和调整销售策略,S,1
选品能力,S,1
收集和分析市场情报,S,1
账号健康管理,S,1
文字输出,S,1
电商精品、精铺运营经验,S,1
运营团队管理经验,S,1
爆品打造经验,S,1
广告打法,S,1
优化链接思路,S,1
分析数据的逻辑能力,S,1
提炼卖点的产品思维,S,1
需求书审核,S,1
设计输入,S,1
立项申请及签核,S,1
组织手板评审,S,1
开模申请书审核,S,1
包材设计输入及设计审核,S,1
周或节点进度跟踪,S,1
项目评估报告,S,1
新产品卖点提炼,S,1
制定新产品推广策划,S,1
上市文件编辑,S,1
官网产品信息输入,S,1
产品梳理,S,1
产品的改进,S,1
物料合并工作,S,1
产品的更替,S,1
产品价格的梳理,S,1
自我品牌和中性产品标准配置的变更工作,S,1
包材文件上传OA,S,1
功能、工艺变更的审核,S,1
自我品牌和中性产品标准配置的规格书、包材文件上传OA,S,1
规格书模版的更新与发布,S,1
调研分享,S,1
注册文件,S,1
产品注册/检测工作,S,1
产品发布会组织,S,1
起草年度产品培训计划,S,1
产品培训考核,S,1
嵌入式系统软件开发,S,1
研发项目,S,1
定义并实施验证工作,S,1
Pro/Engineer,S,1
产品目标制定,S,1
零部件定点,S,1
研发过程,S,1
市场质量管理,S,1
成本设计,S,1
本地化产品开发,S,1
产品数据开发&发放,S,1
整车法规申报,S,1
量产准备,S,1
审核并签署PSW文件,S,1
关键零件年度试验,S,1
售后市场设计质量问题,S,1
降本活动,S,1
对标活动,S,1
产品成本分析,S,1
汽车产品或制造行业相关工作经历,S,1
汽车产品开发经验,S,1
沟通事宜,S,1
新项目管理,S,1
立项工作,S,1
Java技术,S,1
海外市场销售渠道,S,1
海外市场目标地区的代理商,S,1
海外市场宣传及品牌推广体系,S,1
推动产品在国际市场的销售与推广,S,1
沟通拜访,S,1
技术支持团队的管理,S,1
指导并协调半导体材料国产化项目生产运作的开展,S,1
制定车间各项成本管控指标、成本下降方案,S,1
车间环境与职业健康责任的落实、检查和整改,S,1
产能进度,S,1
质量结果,S,1
赴俄布展,S,1
收集并整理海外区域的客户信息,S,1
跟进并协调外贸订单全流程,S,1
关注行业内的先进技术,S,1
采取必要的措施确保项目利润率不低于目标,S,1
客户样件交付,S,1
社区内容运营,S,1
优质内容的生产,S,1
内容在海外平台的分发,S,1
社区内容运营优化,S,1
社区运营,S,1
教学方法,S,1
测试系统的软件开发,S,1
测量技术引进,S,1
可制造性评估(DFT),S,1
软件测试工艺部分问题跟进,S,1
生产测试系统持续改善,S,1
自动化测试技术的开发,S,1
测试软件编程,S,1
测试设备系统软件的开发,S,1
自动化开发项目的管理,S,1
测试系统开发经验,S,1
LabVIEW自动化测试开发经验,S,1
国际业务市场拓展,S,1
市场调研分析,S,1
开发潜在合作客户,S,1
开发新网点,S,1
开发新渠道,S,1
售后服务满意度,S,1
营销技能,S,1
人力资源管理机制的建设,S,1
人力资源运作机制规划与建设,S,1
人力规划,S,1
人力资源全盘,S,1
工具使用,S,1
谈判技能,S,1
制定、执行和维护分支机构的财务管理制度,S,1
审核、录入并核对分支机构的财务数据,S,1
样品认证工作,S,1
销售合同的签订流程,S,1
销售合同的执行工作,S,1
货款的实际回收工作,S,1
工程经验,S,1
参与销售项目推进,S,1
协助项目经理进行项目协调和沟通,S,1
谈判经验,S,1
审核出纳现金及银行存款余额是否账实相符,S,1
仓库实物账和盘点表准确性的复核,S,1
公司往来债权债务的定期审核,S,1
公司日常财务核算,S,1
公司各项固定资产的登记核对,S,1
计提折旧,S,1
建立固定资产台账,S,1
公司各项费用的核算,S,1
分类归集,S,1
登记编制每月财务报表及分析,S,1
登记各类明细账、总账,S,1
驻非,S,1
行政外联/商务谈判,S,1
处理当地社会事务,S,1
国外政商关系的开拓与维系,S,1
安排并协调进出口货物,S,1
协助生产辅料采购,S,1
基建相关档案管理,S,1
开具公司对外相关证明,S,1
做好基建工程统计报表和年终报表工作,S,1
协调园区公共用电工作,S,1
基建账目管理,S,1
建立工程投资台帐,S,1
工程施工合同的签定,S,1
提出月度用款计划,S,1
办理工程付手续,S,1
跟进基建往来帐务,S,1
负责珠海园区的基建工程立项工作,S,1
全面管理,S,1
对施工现场的管理和监督,S,1
施工现场安全管理,S,1
跟进施工进度,S,1
负责珠海园区工程验收,S,1
制作工程结算相关书面资料,S,1
国际市场阀门销售,S,1
国际市场销售,S,1
实验和数据分析,S,1
开发新的化学产品,S,1
化学实验及数据分析技能,S,1
负责公司日语文件的翻译,S,1
校对工作,S,1
撰写和编辑公司日语文件,S,1
实地翻译工作,S,1
日语翻译相关工具和资源,S,1
海外代理客户开拓,S,1
投标工作经验,S,1
软件测试经验,S,1
Microsoft Office系列,S,1
日常行政管理,S,1
安全管理工作,S,1
商务谈判翻译,S,1
进出口合同,S,1
外贸宣传资料翻译与优化,S,1
网站内容翻译与优化,S,1
电驱桥产品的服务准备工作,S,1
技术和信息对接,S,1
库存差距分析,S,1
协调调度建储计划,S,1
库存清理工作协调,S,1
管理协调服务备件业务的合同、价格、销售、物流、包装和开票结算,S,1
产品技术信息变更进行搜集汇总,S,1
维护配件图册,S,1
汽车配件管理工作经验,S,1
Microsoft office软件,S,1
PDK工程定义,S,1
PDK的开发方案和计划,S,1
PDK相关技术,S,1
专利,S,1
PDK保护,S,1
各EDA公司DRC/LVS/PEX规则文件,S,1
各类报表编制,S,1
税务筹划方案,S,1
存货盘点,S,1
存货盘点报告,S,1
往来款清理,S,1
异常费用分析,S,1
呆滞库存分析,S,1
超期应收账款分析,S,1
审批OA流程,S,1
现场财务监督管理,S,1
财务处理,S,1
技术创新规划,S,1
编制日本研究院的技术创新发展规划,S,1
把关技术方案,S,1
研发管理,S,1
部署研发项目的实施,S,1
监督研发过程,S,1
协调资源分配,S,1
指导处理研发过程中出现的问题,S,1
技术研发团队建设,S,1
管理研究人员,S,1
评估员工绩效,S,1
成果转化,S,1
帐务登记,S,1
财务费用的核实与报销,S,1
税收规划,S,1
政策解读,S,1
进出口发票的认证,S,1
退税操作,S,1
财务凭证,S,1
单证资料,S,1
财务资料归档的整理与保管,S,1
编制出货计划,S,1
下达生产计划,S,1
跟催生产实绩,S,1
运行SAP MRP需求计划,S,1
产需分析,S,1
制定主生产计划,S,1
产出跟踪,S,1
突发问题解决,S,1
MRP需求上传和确认,S,1
切换、试装等计划的制定和实施,S,1
沟通联络,S,1
产品品质管理,S,1
搜集整理车辆品质信息,S,1
服务站的管理,S,1
研究和跟踪客户的需求,S,1
制定研发项目开发计划,S,1
接口文件的协调,S,1
准备和审核系统设计相关的文档,S,1
协调分析问题,S,1
方案建议,S,1
DFMEA活动,S,1
光学设计经验,S,1
总装工艺经验,S,1
客服工作经验,S,1
Excel/PPT,S,1
产品变更信息的评审,S,1
验厂顺利通过,S,1
建立客诉受理客诉追踪表的台帐管理,S,1
分配客诉处理责任人,S,1
客诉责任人分析过程,S,1
跟踪至标准化的关闭,S,1
制程质量的移交,S,1
客户投诉的响应,S,1
协调公司内部各部门解决客诉问题,S,1
明确客诉责任部门,S,1
追踪问题解决,S,1
了解产品实际使用性能,S,1
了解产品缺陷,S,1
海外客户及渠道商拜访,S,1
了解新产品运行失效风险,S,1
客诉闭环管理和评价,S,1
监管内部交付过程各价值链改进,S,1
年度规划制定,S,1
费用处理,S,1
产品配套方案,S,1
医学营销,S,1
更新市场需求,S,1
全流程业务经验,S,1
公共关系的联络,S,1
研究与分析,S,1
报价策略,S,1
改签,S,1
熟悉国际/国内航班预订系统,S,1
电池实践经历,S,1
翻译工程设计图纸,S,1
商务接待工作经验,S,1
项目可行性分析,S,1
编制分析报告,S,1
分析解决问题能力,S,1
文案信息处理,S,1
公文撰写,S,1
编制行业分析报告,S,1
品质经营数据分析,S,1
前瞻性的变革思路,S,1
执行公司产品的市场推广计划,S,1
现状符合性评价,S,1
风险分析和管控方案制定,S,1
PDCA闭环跟进,S,1
